ID PERSONA,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
1457,BUENO,18,RENTADA,42,35,CASADO,NO,FIJO,76,157,0,0,800,1687
1458,BUENO,0,PADRES,48,24,SOLTERO,NO,MEDIO TIEMPO,45,76,0,0,1640,1649
1459,BUENO,2,PROPIA,60,25,CASADO,NO,FREELANCER,45,200,6000,1500,1600,1866
1460,BUENO,1,PADRES,12,24,SOLTERO,NO,FIJO,35,128,0,0,300,1056
1461,BUENO,2,PROPIA,18,37,CASADO,NO,FIJO,90,90,1500,0,400,1166
1462,MALO,5,RENTADA,48,30,SEPARADO,SÍ,MEDIO TIEMPO,39,41,0,0,1300,1600
1463,BUENO,12,PROPIA,48,35,CASADO,NO,FIJO,45,125,6000,0,350,1511
1464,BUENO,1,OTRO,36,28,SOLTERO,NO,FREELANCER,35,100,0,0,1950,2074
1465,BUENO,14,PROPIA,60,45,CASADO,NO,FIJO,120,250,18000,0,450,911
1466,MALO,3,PADRES,36,19,SOLTERO,SÍ,FIJO,35,47,0,0,500,700
1467,BUENO,2,PADRES,24,30,CASADO,NO,MEDIO TIEMPO,45,57,0,0,500,974
1468,MALO,6,PROPIA,12,36,CASADO,SÍ,FIJO,90,78,6000,2700,300,500
1469,MALO,2,RENTADA,36,29,CASADO,NO,FIJO,85,100,0,0,2100,2300
1470,BUENO,13,PROPIA,60,28,CASADO,NO,FIJO,60,102,3500,0,1175,1375
1471,BUENO,0,RENTADA,60,27,CASADO,NO,FIJO,58,133,0,0,400,1136
1472,BUENO,3,OTRO,48,22,SOLTERO,NO,FREELANCER,60,104,5000,0,1300,1813
1473,BUENO,15,PROPIA,60,40,CASADO,SÍ,FREELANCER,75,0,16000,0,1150,1850
1474,BUENO,1,PADRES,48,26,SOLTERO,NO,FREELANCER,35,500,0,0,1300,1561
1475,MALO,8,RENTADA,60,40,SEPARADO,NO,FIJO,70,100,0,0,1300,1510
1476,MALO,1,PROPIA,60,52,SOLTERO,NO,FIJO,35,150,6000,0,1580,1756
1477,MALO,1,PADRES,60,24,SOLTERO,NO,MEDIO TIEMPO,35,115,0,0,1400,1420
1478,MALO,0,PROPIA,48,38,CASADO,NO,FREELANCER,90,38,2800,0,1050,1238
1479,MALO,1,RENTADA,36,25,CASADO,NO,MEDIO TIEMPO,67,67,0,0,775,850
1480,MALO,3,RENTADA,60,38,CASADO,SÍ,MEDIO TIEMPO,72,123,0,0,1030,1170
1481,BUENO,18,PROPIA,60,36,CASADO,NO,FIJO,45,85,3000,0,1500,1856
1482,MALO,0,PROPIA,60,44,DIVORCIADO,SÍ,FIJO,60,60,4000,3378,1400,1703
1483,MALO,4,PROPIA,60,33,CASADO,NO,MEDIO TIEMPO,90,82,3500,1000,1300,1795
1484,BUENO,1,PROPIA,36,36,SOLTERO,NO,FIJO,35,345,18000,0,2000,2961
1485,BUENO,0,PADRES,36,26,CASADO,NO,MEDIO TIEMPO,60,142,0,0,1000,1426
1486,BUENO,10,PROPIA,24,63,CASADO,NO,FREELANCER,60,107,17000,0,800,1472
1487,BUENO,2,PROPIA,60,40,CASADO,NO,FIJO,90,161,8000,470,1200,1670
1488,MALO,4,OTRO,60,24,SOLTERO,NO,MEDIO TIEMPO,35,63,0,0,900,1777
1489,BUENO,4,PROPIA,24,22,SOLTERO,NO,FIJO,35,79,4000,0,1000,1618
1490,MALO,7,PADRES,60,40,CASADO,NO,FIJO,90,93,8000,0,1300,1588
1491,BUENO,11,PROPIA,36,26,CASADO,NO,FIJO,45,137,6000,0,1000,1264
1492,MALO,4,PRIVADA,60,30,CASADO,SÍ,FIJO,60,74,1500,0,870,875
1493,BUENO,15,PROPIA,48,31,CASADO,NO,FIJO,60,131,3000,0,770,872
1494,BUENO,4,PROPIA,48,22,SOLTERO,NO,FIJO,45,113,14000,0,1300,1410
1495,MALO,1,PROPIA,60,61,CASADO,NO,OTRO,45,30,6000,0,1000,1055
1496,BUENO,7,PADRES,30,33,CASADO,NO,FIJO,75,154,4000,125,850,2243
1497,BUENO,28,PROPIA,24,45,CASADO,NO,FIJO,75,164,5000,0,600,1190
1498,BUENO,3,PROPIA,36,35,CASADO,NO,FIJO,75,84,3000,144,475,800
1499,MALO,1,PROPIA,60,24,CASADO,NO,FIJO,45,199,6500,3000,1400,1702
1500,BUENO,3,PADRES,48,26,SOLTERO,NO,FIJO,35,120,0,0,1100,2080
1501,BUENO,6,OTRO,60,63,CASADO,NO,FIJO,45,234,0,0,610,1027
1502,BUENO,5,PROPIA,48,41,CASADO,NO,FIJO,90,275,25000,1000,1800,2260
1503,BUENO,17,PROPIA,48,42,CASADO,NO,FREELANCER,75,250,7000,1000,1600,2078
1504,MALO,1,RENTADA,48,37,SEPARADO,SÍ,FIJO,46,110,0,0,900,1312
1505,MALO,5,PROPIA,60,44,CASADO,NO,FREELANCER,45,65,4000,0,1400,1847
1506,BUENO,2,RENTADA,36,36,CASADO,NO,FREELANCER,95,200,5000,0,800,1158
1507,MALO,0,RENTADA,48,37,CASADO,SÍ,MEDIO TIEMPO,120,300,8000,2000,1500,2977
1508,MALO,6,PROPIA,24,39,CASADO,NO,FIJO,75,58,2000,0,175,300
1509,MALO,20,PROPIA,60,54,CASADO,NO,FREELANCER,75,0,10000,0,900,1056
1510,BUENO,2,PROPIA,48,32,CASADO,NO,FIJO,75,139,2000,80,460,1589
1511,BUENO,22,PROPIA,48,45,CASADO,NO,FIJO,45,208,11500,0,1000,1698
1512,BUENO,4,OTRO,12,28,CASADO,NO,FIJO,45,99,0,0,250,1000
1513,MALO,1,RENTADA,60,25,CASADO,NO,FREELANCER,45,0,0,0,1000,1310
1514,BUENO,15,PRIVADA,60,30,CASADO,NO,FIJO,60,140,4000,1680,400,1320
1515,MALO,5,PADRES,48,25,SOLTERO,NO,FIJO,35,78,0,0,1000,1154
1516,BUENO,14,PROPIA,60,37,CASADO,NO,FIJO,60,79,3500,0,700,1700
1517,BUENO,1,PROPIA,36,36,CASADO,NO,MEDIO TIEMPO,45,80,500,0,950,1566
1518,BUENO,12,PROPIA,60,37,CASADO,NO,FREELANCER,60,85,6000,0,1200,1731
1519,BUENO,25,RENTADA,42,61,CASADO,NO,FIJO,57,121,0,0,750,830
1520,BUENO,20,PROPIA,36,41,CASADO,NO,FREELANCER,90,250,13500,0,1900,2200
1521,BUENO,1,PROPIA,48,33,CASADO,NO,FIJO,45,104,6500,0,1150,1348
1522,BUENO,6,PROPIA,48,33,CASADO,NO,FREELANCER,45,78,3500,0,1100,1526
1523,BUENO,2,PADRES,48,34,SOLTERO,NO,FIJO,45,157,4000,0,1450,1769
1524,BUENO,1,RENTADA,48,42,CASADO,NO,FIJO,94,192,0,0,1350,1819
1525,BUENO,16,PADRES,48,35,SEPARADO,NO,FIJO,60,103,0,0,500,862
1526,MALO,6,PADRES,60,38,CASADO,NO,FIJO,45,75,0,0,1175,1800
1527,MALO,8,RENTADA,60,28,CASADO,NO,FIJO,53,177,0,0,1900,2530
1528,MALO,0,PADRES,36,21,SOLTERO,SÍ,FIJO,35,75,0,0,690,790
1529,BUENO,20,PROPIA,18,40,CASADO,NO,FIJO,75,210,3500,0,800,1717
1530,BUENO,0,PROPIA,24,39,CASADO,NO,OTRO,35,0,10000,0,600,950
1531,BUENO,5,PROPIA,60,43,CASADO,NO,FIJO,75,105,5000,0,1000,1809
1532,MALO,6,PRIVADA,36,29,SOLTERO,NO,MEDIO TIEMPO,35,68,1500,0,500,525
1533,BUENO,2,PADRES,24,19,SOLTERO,NO,MEDIO TIEMPO,35,50,50000,0,900,1472
1534,BUENO,18,RENTADA,60,52,CASADO,NO,FIJO,58,128,0,0,800,1235
1535,MALO,1,PROPIA,60,39,CASADO,NO,FREELANCER,60,0,6000,3000,850,1104
1536,BUENO,0,PROPIA,12,49,VIUDO,NO,FREELANCER,60,0,21000,0,1800,2309
1537,MALO,0,PROPIA,60,49,CASADO,NO,FREELANCER,60,189,3500,0,1600,1815
1538,BUENO,4,RENTADA,54,27,CASADO,NO,FIJO,74,139,0,0,900,1132
1539,BUENO,6,PROPIA,60,29,CASADO,NO,FIJO,60,125,5000,0,1500,1531
1540,BUENO,11,PADRES,60,37,CASADO,NO,FIJO,75,100,0,0,1150,1230
1541,MALO,1,PADRES,48,25,SOLTERO,NO,MEDIO TIEMPO,35,50,0,0,1000,1041
1542,BUENO,0,PROPIA,30,55,CASADO,NO,FREELANCER,60,155,6000,0,500,635
1543,BUENO,1,NO DIJO ,24,27,CASADO,NO,MEDIO TIEMPO,60,128,4000,0,400,1224
1544,MALO,10,PROPIA,36,43,CASADO,NO,FREELANCER,60,0,4500,0,1000,1905
1545,BUENO,40,PROPIA,48,60,CASADO,NO,FREELANCER,75,183,5000,0,1200,1308
1546,MALO,0,OTRO,60,32,CASADO,NO,FIJO,75,160,0,0,1300,1350
1547,BUENO,6,OTRO,36,36,CASADO,NO,FIJO,60,160,0,0,550,700
1548,BUENO,5,PADRES,48,22,SOLTERO,NO,FIJO,35,75,27000,0,1300,1495
1549,MALO,0,OTRO,60,34,CASADO,SÍ,FIJO,60,0,0,0,1700,2329
1550,BUENO,10,PRIVADA,36,44,CASADO,NO,FREELANCER,75,77,8000,0,900,943
1551,BUENO,5,RENTADA,30,59,CASADO,NO,FIJO,81,207,20000,0,700,1460
1552,BUENO,11,PROPIA,48,42,CASADO,NO,FIJO,75,180,3500,1200,700,1703
1553,BUENO,17,PROPIA,24,53,CASADO,NO,FIJO,75,132,4000,0,400,1195
1554,MALO,0,PROPIA,60,33,CASADO,NO,MEDIO TIEMPO,45,128,4500,0,1250,1442
1555,MALO,10,RENTADA,60,37,CASADO,NO,FIJO,85,96,4000,850,1100,1340
1556,MALO,9,OTRO,60,35,CASADO,NO,FIJO,60,70,0,0,1500,1562
1557,BUENO,19,RENTADA,60,41,CASADO,NO,FIJO,88,125,0,0,1450,1564
1558,MALO,5,PROPIA,60,50,CASADO,NO,MEDIO TIEMPO,60,81,5000,0,1540,1770
1559,MALO,7,PROPIA,36,37,CASADO,SÍ,FREELANCER,90,150,4500,3000,400,882
1560,BUENO,8,RENTADA,36,33,CASADO,NO,FIJO,78,175,0,0,1000,1187
1561,BUENO,10,RENTADA,48,56,CASADO,NO,FREELANCER,86,112,0,0,1000,1000
1562,BUENO,20,PROPIA,36,43,CASADO,NO,FIJO,60,80,3000,0,600,675
1563,BUENO,0,PROPIA,36,62,CASADO,NO,OTRO,45,73,5000,0,430,1132
1564,MALO,6,PADRES,60,38,CASADO,NO,FREELANCER,105,0,0,0,480,1481
1565,BUENO,2,PRIVADA,60,34,CASADO,NO,FIJO,60,186,8000,4000,1250,1350
1566,MALO,0,PROPIA,48,29,CASADO,SÍ,OTRO,45,391,6500,420,2000,2397
1567,BUENO,12,PROPIA,48,49,CASADO,NO,MEDIO TIEMPO,45,80,4000,0,800,1228
1568,BUENO,0,PROPIA,48,49,CASADO,NO,FREELANCER,105,280,20000,0,800,1137
1569,BUENO,9,RENTADA,36,34,SOLTERO,NO,FIJO,49,136,0,0,800,1064
1570,MALO,13,OTRO,36,35,CASADO,NO,FIJO,75,70,0,0,450,450
1571,MALO,5,PRIVADA,48,44,CASADO,SÍ,FIJO,75,199,4600,0,1600,2631
1572,MALO,0,RENTADA,48,30,CASADO,NO,MEDIO TIEMPO,60,150,0,0,1300,1582
1573,BUENO,3,RENTADA,60,44,CASADO,NO,FREELANCER,74,140,2000,0,800,992
1574,BUENO,2,OTRO,60,23,SOLTERO,NO,FIJO,45,175,7500,0,1500,1525
1575,MALO,20,PROPIA,60,50,CASADO,SÍ,FREELANCER,45,125,3000,0,1500,1600
1576,BUENO,8,PADRES,48,26,SOLTERO,NO,FIJO,35,78,0,0,500,1800
1577,BUENO,8,PROPIA,36,48,CASADO,NO,FIJO,45,75,3500,0,670,857
1578,MALO,1,PROPIA,48,42,DIVORCIADO,NO,FIJO,35,210,6500,1500,1650,1679
1579,BUENO,35,PROPIA,36,59,CASADO,NO,FREELANCER,60,125,6000,0,500,1389
1580,MALO,7,OTRO,48,22,CASADO,NO,FREELANCER,45,0,0,0,1100,1729
1581,MALO,2,RENTADA,60,21,CASADO,NO,FREELANCER,70,100,2000,0,1100,1260
1582,BUENO,8,PRIVADA,60,30,CASADO,NO,FIJO,75,100,2000,192,1400,1460
1583,MALO,10,PADRES,12,25,SOLTERO,NO,FREELANCER,35,0,0,0,675,1387
1584,BUENO,1,OTRO,30,26,SOLTERO,NO,FIJO,35,110,0,0,700,1340
1585,MALO,1,PROPIA,48,26,CASADO,NO,FREELANCER,75,180,1600,0,1450,1610
1586,MALO,10,RENTADA,48,34,CASADO,NO,FIJO,83,79,0,0,1200,1215
1587,BUENO,4,PROPIA,60,32,CASADO,SÍ,FIJO,75,183,8000,0,1170,1398
1588,MALO,11,PROPIA,36,37,CASADO,SÍ,FREELANCER,60,205,13600,4500,450,625
1589,BUENO,12,PROPIA,60,27,CASADO,NO,FIJO,60,118,6000,800,900,1200
1590,BUENO,2,PADRES,60,26,SOLTERO,NO,FIJO,35,117,0,0,1000,1724
1591,BUENO,11,OTRO,12,41,SOLTERO,NO,FIJO,35,135,0,0,1000,1300
1592,BUENO,8,PROPIA,48,26,CASADO,NO,FREELANCER,90,113,3000,750,1200,1450
1593,BUENO,5,PADRES,60,21,SOLTERO,NO,FIJO,35,60,0,0,1100,1134
1594,MALO,0,RENTADA,36,24,SOLTERO,NO,MEDIO TIEMPO,44,85,0,0,375,575
1595,BUENO,16,PROPIA,60,30,CASADO,NO,FIJO,45,135,5000,0,1000,1230
1596,BUENO,15,PROPIA,36,35,CASADO,NO,FIJO,60,146,3500,0,1600,2122
1597,MALO,4,RENTADA,48,26,SOLTERO,NO,FREELANCER,50,150,0,0,1100,1335
1598,BUENO,3,PROPIA,36,36,CASADO,NO,FREELANCER,75,0,4000,0,1000,1818
1599,MALO,1,PRIVADA,60,32,CASADO,NO,FREELANCER,75,0,1200,0,1150,1565
1600,MALO,10,PRIVADA,60,43,CASADO,NO,FIJO,90,110,4500,1500,750,936
1601,MALO,0,PROPIA,48,39,CASADO,SÍ,MEDIO TIEMPO,45,132,3500,0,1000,1603
1602,BUENO,41,OTRO,24,59,CASADO,NO,FIJO,60,177,0,0,500,1633
1603,MALO,0,PROPIA,36,32,CASADO,NO,OTRO,75,74,4000,0,500,1104
1604,BUENO,1,RENTADA,6,25,SOLTERO,NO,FIJO,46,112,0,0,200,600
1605,MALO,0,PADRES,36,38,CASADO,SÍ,FREELANCER,75,125,11000,0,2500,3350
1606,BUENO,2,PADRES,60,28,SOLTERO,NO,FIJO,35,220,0,0,1600,1739
1607,BUENO,2,PADRES,60,25,SOLTERO,NO,FIJO,35,96,0,0,1300,1785
1608,BUENO,11,PADRES,60,41,SEPARADO,SÍ,FIJO,35,100,0,0,1250,1549
1609,BUENO,12,PROPIA,12,50,CASADO,NO,FREELANCER,75,200,17000,3000,1250,1721
1610,BUENO,2,PROPIA,48,33,CASADO,NO,FIJO,75,100,6500,2000,1000,1234
1611,BUENO,1,RENTADA,36,28,SOLTERO,NO,FIJO,55,196,0,0,1200,1599
1612,BUENO,4,PROPIA,60,26,CASADO,NO,FIJO,45,152,4000,1200,950,1050
1613,BUENO,1,RENTADA,36,29,CASADO,NO,FREELANCER,54,86,0,0,500,1686
1614,BUENO,5,PROPIA,24,42,CASADO,NO,FIJO,45,113,7100,0,1800,3669
1615,BUENO,14,PROPIA,36,39,CASADO,NO,FIJO,75,200,5000,0,1000,1155
1616,MALO,0,OTRO,60,46,SOLTERO,NO,FIJO,35,150,0,0,1400,1490
1617,BUENO,7,PROPIA,36,24,CASADO,NO,FIJO,45,95,3000,0,1000,1597
1618,BUENO,12,PADRES,36,31,CASADO,NO,FIJO,60,160,3000,1000,700,1100
1619,MALO,2,OTRO,60,37,CASADO,NO,FIJO,75,0,0,0,1385,1385
1620,BUENO,17,PROPIA,48,42,CASADO,NO,FIJO,90,450,8000,1800,1000,3313
1621,MALO,14,RENTADA,60,63,CASADO,NO,FIJO,73,127,0,0,1400,1496
1622,MALO,0,RENTADA,36,18,SOLTERO,NO,MEDIO TIEMPO,40,51,0,0,500,500
1623,BUENO,19,PROPIA,36,43,CASADO,NO,FREELANCER,75,70,7000,0,1000,2335
1624,MALO,0,PADRES,36,26,SOLTERO,NO,MEDIO TIEMPO,35,70,3500,350,375,500
1625,BUENO,6,RENTADA,36,24,CASADO,NO,FIJO,66,213,0,0,1000,1064
1626,BUENO,14,RENTADA,48,29,CASADO,NO,FIJO,52,70,0,0,800,1210
1627,MALO,0,PADRES,48,28,DIVORCIADO,SÍ,FIJO,35,280,0,0,1300,2058
1628,BUENO,10,PROPIA,60,39,CASADO,SÍ,FIJO,90,195,12000,0,1500,2659
1629,BUENO,6,PADRES,48,30,SOLTERO,NO,FREELANCER,35,0,7000,0,700,1054
1630,BUENO,20,PROPIA,60,43,CASADO,NO,MEDIO TIEMPO,60,138,20000,0,1000,1312
1631,BUENO,12,RENTADA,60,38,CASADO,NO,FIJO,96,205,3500,0,1400,1742
1632,BUENO,3,RENTADA,48,29,CASADO,NO,FIJO,59,137,0,0,800,889
1633,BUENO,2,PADRES,48,28,SOLTERO,NO,FIJO,35,79,0,0,650,1379
1634,BUENO,13,RENTADA,60,41,SOLTERO,NO,FIJO,45,95,0,0,940,1379
1635,BUENO,23,PROPIA,48,60,CASADO,NO,FIJO,35,80,3000,0,1150,1242
1636,BUENO,3,PRIVADA,60,54,CASADO,NO,FIJO,45,134,2000,0,1100,1286
1637,BUENO,3,PADRES,36,22,SOLTERO,NO,FIJO,35,65,0,0,1000,1629
1638,BUENO,2,PROPIA,30,38,CASADO,NO,FIJO,75,159,11000,0,1280,1289
1639,BUENO,30,PROPIA,24,57,CASADO,NO,FREELANCER,45,40,17000,0,400,500
1640,BUENO,10,PROPIA,24,42,CASADO,NO,FREELANCER,75,70,4600,0,500,1104
1641,BUENO,16,PROPIA,60,39,CASADO,SÍ,FIJO,60,115,3000,0,800,1373
1642,BUENO,2,RENTADA,48,31,CASADO,NO,FIJO,67,67,0,0,970,1273
1643,BUENO,2,OTRO,36,24,CASADO,NO,FIJO,60,102,0,0,900,1555
1644,BUENO,11,PROPIA,60,27,CASADO,NO,FIJO,60,125,2500,0,1100,1220
1645,BUENO,8,PROPIA,24,35,CASADO,SÍ,FREELANCER,75,180,12000,0,1000,2256
1646,BUENO,37,PADRES,36,52,CASADO,NO,FIJO,60,240,0,0,1510,1625
1647,MALO,2,PROPIA,48,34,CASADO,NO,FREELANCER,90,250,16000,2000,1500,1768
1648,MALO,0,RENTADA,48,39,CASADO,NO,FREELANCER,45,0,0,0,700,987
1649,MALO,6,RENTADA,48,37,CASADO,NO,FIJO,77,170,0,0,887,887
1650,MALO,4,RENTADA,36,27,SEPARADO,NO,FIJO,47,116,0,0,1300,1700
1651,BUENO,10,PROPIA,24,34,CASADO,NO,FREELANCER,45,225,25000,0,1300,2063
1652,BUENO,5,RENTADA,36,63,CASADO,NO,OTRO,50,54,3000,0,550,700
1653,MALO,4,RENTADA,48,26,SOLTERO,NO,FIJO,47,124,0,0,1500,1756
1654,BUENO,9,PROPIA,48,23,SOLTERO,NO,FIJO,35,123,7500,0,800,1111
1655,MALO,1,PADRES,36,28,CASADO,SÍ,FIJO,60,95,4000,0,500,625
1656,BUENO,7,OTRO,48,43,CASADO,SÍ,FIJO,75,160,0,0,1350,1519
1657,MALO,2,PROPIA,60,27,CASADO,SÍ,FIJO,60,115,4000,800,2250,2850
1658,BUENO,2,PROPIA,48,52,CASADO,NO,FIJO,75,218,3000,10,1400,1565
1659,BUENO,10,PROPIA,60,40,CASADO,NO,FREELANCER,90,301,2000,0,1100,1835
1660,BUENO,12,PROPIA,48,48,CASADO,NO,FIJO,45,293,12000,0,500,600
1661,BUENO,4,PROPIA,60,33,CASADO,NO,FIJO,75,128,3500,100,400,1244
1662,BUENO,7,PRIVADA,12,30,SOLTERO,NO,FREELANCER,35,0,3000,0,600,670
1663,MALO,14,RENTADA,60,46,CASADO,NO,FREELANCER,48,25,0,0,1700,2210
1664,MALO,2,OTRO,48,29,CASADO,NO,FIJO,75,96,6000,3000,1200,1521
1665,BUENO,1,PROPIA,36,19,SOLTERO,NO,FIJO,45,98,4000,0,200,1330
1666,MALO,1,RENTADA,48,35,CASADO,NO,FIJO,81,55,1500,0,1300,1440
1667,MALO,0,RENTADA,48,37,CASADO,NO,MEDIO TIEMPO,60,154,0,0,1870,2217
1668,BUENO,8,PROPIA,48,52,CASADO,NO,FIJO,60,105,3500,0,1000,1887
1669,BUENO,20,RENTADA,36,57,CASADO,NO,FREELANCER,102,117,0,0,475,500
1670,BUENO,2,PADRES,48,20,SOLTERO,NO,FIJO,35,318,0,0,740,1325
1671,BUENO,0,PROPIA,24,28,CASADO,NO,MEDIO TIEMPO,45,219,6000,0,600,943
1672,BUENO,7,PROPIA,60,25,CASADO,NO,FIJO,60,102,3500,1500,1400,1432
1673,MALO,1,RENTADA,48,33,DIVORCIADO,NO,FIJO,60,250,0,0,1300,1573
1674,BUENO,0,PROPIA,48,37,CASADO,NO,FREELANCER,60,107,18000,1700,800,1015
1675,BUENO,2,PADRES,30,23,SOLTERO,NO,FIJO,35,60,0,0,600,1127
1676,MALO,8,RENTADA,24,44,CASADO,NO,FIJO,68,83,40000,0,1300,1372
1677,MALO,4,NA,48,47,CASADO,SÍ,FREELANCER,45,0,0,0,1350,2172
1678,BUENO,7,RENTADA,60,24,SOLTERO,NO,FIJO,44,93,0,0,1100,1519
1679,BUENO,1,PADRES,60,25,SOLTERO,NO,FIJO,35,105,0,0,1100,1222
1680,BUENO,4,PADRES,36,27,SOLTERO,NO,FIJO,35,70,0,0,700,975
1681,MALO,15,PROPIA,60,58,CASADO,SÍ,FIJO,60,117,6000,0,1500,1670
1682,BUENO,25,RENTADA,24,45,SEPARADO,NO,FREELANCER,53,183,93000,0,1900,3088
1683,MALO,0,PADRES,60,20,SOLTERO,NO,FIJO,35,120,5500,1200,1170,1362
1684,BUENO,28,PROPIA,36,49,CASADO,NO,FIJO,45,90,27000,0,600,1690
1685,BUENO,0,PROPIA,60,25,CASADO,NO,FREELANCER,60,0,5500,1000,1100,1650
1686,BUENO,17,PADRES,36,43,CASADO,NO,FIJO,75,200,0,0,1000,2355
1687,MALO,2,PROPIA,60,38,CASADO,SÍ,FIJO,75,74,3500,500,1700,1888
1688,BUENO,11,PROPIA,60,41,CASADO,NO,FIJO,60,313,7500,2000,2180,2654
1689,BUENO,1,PROPIA,36,31,CASADO,NO,FIJO,45,197,8000,300,1590,1597
1690,BUENO,30,PROPIA,30,61,CASADO,NO,FIJO,60,320,4000,0,700,1054
1691,BUENO,6,PADRES,60,38,SOLTERO,NO,FIJO,35,210,0,0,1200,1823
1692,BUENO,10,PROPIA,48,50,CASADO,NO,FREELANCER,60,40,12000,0,1000,1303
1693,BUENO,30,PROPIA,60,65,CASADO,NO,FREELANCER,45,250,80000,0,1700,2290
1694,BUENO,1,PADRES,60,22,SOLTERO,NO,FIJO,35,110,3500,0,1300,1517
1695,BUENO,26,PRIVADA,48,60,CASADO,NO,FIJO,45,134,4200,2000,700,2684
1696,BUENO,25,PROPIA,36,59,SOLTERO,NO,FREELANCER,35,19,5500,1500,425,1175
1697,BUENO,7,PRIVADA,36,24,SOLTERO,NO,FREELANCER,35,131,7500,0,1350,1406
1698,BUENO,22,PROPIA,36,45,CASADO,NO,FIJO,75,260,3000,0,1200,2267
1699,MALO,4,RENTADA,36,34,CASADO,NO,FIJO,70,100,0,0,900,1150
1700,BUENO,0,PROPIA,48,26,SOLTERO,NO,FIJO,35,101,2000,0,1000,1300
1701,MALO,0,PROPIA,60,65,CASADO,NO,OTRO,45,69,10000,0,1500,1750
1702,BUENO,30,RENTADA,36,59,CASADO,NO,FREELANCER,50,52,25000,0,1000,1298
1703,BUENO,13,PADRES,36,38,SEPARADO,NO,FIJO,45,128,0,0,525,625
1704,BUENO,3,PROPIA,60,27,CASADO,NO,FIJO,75,122,4000,0,1400,1702
1705,BUENO,0,OTRO,36,20,SOLTERO,NO,MEDIO TIEMPO,45,150,0,0,450,500
1706,BUENO,20,RENTADA,60,61,CASADO,NO,FIJO,81,211,0,0,1475,1475
1707,BUENO,5,RENTADA,60,31,CASADO,NO,FIJO,86,109,0,0,830,1700
1708,BUENO,25,PROPIA,48,55,CASADO,NO,FIJO,60,139,5000,0,1000,1300
1709,BUENO,8,RENTADA,60,26,CASADO,NO,FIJO,59,140,0,0,1400,1538
1710,BUENO,4,PADRES,48,21,SOLTERO,NO,FIJO,35,88,25000,0,1100,1200
1711,BUENO,0,OTRO,48,23,SOLTERO,NO,FIJO,35,60,0,0,1000,1294
1712,BUENO,7,PADRES,60,27,SOLTERO,NO,FREELANCER,35,39,0,0,1000,1678
1713,MALO,5,PROPIA,60,43,CASADO,NO,MEDIO TIEMPO,75,120,2000,40,1400,1600
1714,MALO,10,PROPIA,60,56,CASADO,NO,FIJO,60,161,5000,0,1500,1844
1715,BUENO,1,PADRES,60,26,SOLTERO,NO,FIJO,35,90,0,0,1000,1297
1716,BUENO,1,PROPIA,36,20,CASADO,NO,FREELANCER,45,110,11500,0,700,770
1717,MALO,0,RENTADA,36,23,CASADO,NO,MEDIO TIEMPO,81,60,0,0,450,450
1718,BUENO,8,RENTADA,24,32,CASADO,SÍ,FIJO,75,154,0,0,750,1258
1719,BUENO,0,PROPIA,60,44,CASADO,NO,FIJO,75,97,6500,0,1000,1147
1720,BUENO,0,PRIVADA,12,39,CASADO,NO,FIJO,45,178,2000,0,150,550
1721,BUENO,2,RENTADA,36,42,SOLTERO,NO,FIJO,45,104,0,0,800,870
1722,BUENO,12,PROPIA,36,42,CASADO,NO,FREELANCER,60,0,15000,0,1000,1500
1723,BUENO,20,PROPIA,12,49,CASADO,NO,FREELANCER,60,500,10000,0,1000,3081
1724,BUENO,0,PROPIA,60,25,CASADO,NO,FREELANCER,45,0,2500,0,1500,1812
1725,BUENO,2,RENTADA,24,26,SOLTERO,NO,FREELANCER,55,200,0,0,600,1097
1726,MALO,0,OTRO,60,43,CASADO,NO,FREELANCER,75,144,7600,0,1465,1544
1727,MALO,0,RENTADA,24,23,CASADO,SÍ,FIJO,83,80,0,0,425,590
1728,BUENO,2,PROPIA,60,37,CASADO,NO,FIJO,90,137,3000,1,1100,1563
1729,BUENO,3,PADRES,60,19,SOLTERO,NO,FIJO,35,218,0,0,1100,1387
1730,MALO,2,PRIVADA,60,36,CASADO,NO,FIJO,75,129,3000,29,900,960
1731,MALO,2,RENTADA,60,33,CASADO,NO,FIJO,80,196,0,0,1350,1364
1732,MALO,3,PADRES,48,23,SOLTERO,NO,FREELANCER,35,182,0,0,1100,1427
1733,BUENO,0,PROPIA,36,32,CASADO,NO,FREELANCER,90,0,17000,0,700,875
1734,BUENO,0,PROPIA,60,23,CASADO,NO,OTRO,60,47,3000,0,820,875
1735,BUENO,10,RENTADA,60,28,CASADO,NO,FIJO,78,325,18,3000,2250,2250
1736,BUENO,24,PROPIA,36,39,CASADO,NO,FIJO,90,90,12000,4000,700,1693
1737,MALO,12,RENTADA,60,37,CASADO,NO,FREELANCER,84,92,0,0,1300,1850
1738,BUENO,5,RENTADA,36,39,CASADO,SÍ,FIJO,100,250,0,0,1400,3959
1739,BUENO,25,PROPIA,60,43,CASADO,NO,FREELANCER,60,62,12000,0,1000,1627
1740,MALO,3,OTRO,60,21,SOLTERO,NO,FIJO,35,146,0,0,1400,1646
1741,MALO,0,RENTADA,60,19,SOLTERO,NO,FIJO,35,0,0,0,1200,1503
1742,BUENO,17,RENTADA,48,36,CASADO,NO,FIJO,56,105,0,0,1000,1295
